재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      기타포괄손익-공정가치측정 금융상품 관련 순이익(손실),"29,351,604,941","8,258,838,647","2,612,609,623",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      당기손익-공정가치측정 금융상품관련 순이익(손실),"421,916,752,653","-81,124,674,211","196,221,289,902",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      순보험이익(손실),"100,421,180,707","70,556,461,364","-63,211,745,595",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보험비용,"170,400,839,809","176,343,690,776","814,630,231,649",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보험수익,"270,822,020,516","246,900,152,140","751,418,486,054",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      영업외순이익(손실),"-1,898,805,608","-12,777,965,997","-11,862,729,397",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      당기손익-공정가치지정 금융상품관련 순이익(손실),"-65,252,021,608","43,085,735,262","-11,641,219,771",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      신용손실충당금 전입액,"556,277,602,075","351,475,622,554","168,161,349,009",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      총포괄손익,"430,355,586,489","159,967,011,074","474,996,473,463",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         비지배주주지분포괄이익(손실),"24,492,745,898","34,800,855,043","50,517,339,443",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         지배주주지분포괄이익(손실),"405,862,840,591","125,166,156,031","424,479,134,020",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보통주기본주당이익(손실),"2,180","2,319","2,886",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보통주희석주당이익(손실),"2,180","2,319","2,886",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      순수수료손익,"230,070,047,943","374,550,285,887","460,514,818,772",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         수수료비용,"98,049,115,398","125,097,542,601","106,446,020,797",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         수수료수익,"328,119,163,341","499,647,828,488","566,960,839,569",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      법인세비용(수익),"120,174,583,062","163,796,209,382","182,954,560,058",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      보험및재보험 금융이익(손실),"-92,771,110,640","61,816,662,198",0,
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보험및재보험 금융비용,"105,932,202,586","11,203,791,248",0,
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         보험및재보험 금융수익,"13,161,091,946","73,020,453,446",0,
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,      순이자손익,"1,635,651,618,700","1,655,427,879,777","1,601,259,763,225",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         이자비용,"2,391,760,166,912","1,247,011,793,229","538,663,328,448",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            금융상품 관련 이자비용,"2,208,873,357,832","1,073,307,831,193","538,663,328,448",
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,            보험및재보험 관련 이자비용,"182,886,809,080","173,703,962,036",0,
손익계산서,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         이자수익,"4,027,411,785,612","2,902,439,673,006","2,139,923,091,673",
