재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"35,400,000,000","35,400,000,000","35,400,000,000",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"35,400,000,000","35,400,000,000","35,400,000,000",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               신종자본증권배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               신종자본증권상환,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               비지배지분 취득,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               종속기업자본변동,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 총손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  유형자산재평가잉여금,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  매도가능금융자산평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  만기보유금융자산평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  특별계정기타포괄손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  재보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  관계기업 기타포괄손익지분,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               당기순이익(손실),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         자본총계,"35,400,000,000","35,400,000,000","35,400,000,000",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"85,979,024,641","84,884,742,115","84,884,742,115",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"85,979,024,641","84,884,742,115","84,884,742,115",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               신종자본증권배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               신종자본증권상환,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               비지배지분 취득,0,"1,094,282,526",0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               종속기업자본변동,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,0,0,0,
