재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"1,629,676,230,000","1,629,676,230,000","1,629,676,230,000",
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권배당,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식 소각,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               중간배당,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               자본조정의 변동,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               총포괄손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 합계,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정지분증권평가손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정지분상품평가손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  기타포괄손익인식채무증권대손상각비,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  지분법 자본변동,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  기타포괄손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  해외사업환산손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  해외사업장순투자위험회피,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"1,629,676,230,000","1,629,676,230,000","1,629,676,230,000",
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"827,392,476,500","827,392,476,500","827,392,476,500",
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권배당,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식 소각,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               중간배당,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,"149,487,602,000",0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,"-249,244,360,000",0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               자본조정의 변동,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               총포괄손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     당기손익-공정가치측정지정금융부채의 자기신용위험조정,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정금융자산평가손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 합계,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정지분증권평가손익,0,0,0,
자본변동표,138930,BNK금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                     기타포괄손익-공정가치측정지분증권처분손익,0,0,0,
