재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,      기초현금및현금성자산,"625,908,557,652","544,685,756,338","393,028,264,886",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,      현금및현금성자산,"704,628,328,648","625,908,557,652","544,685,756,338",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         재무활동순현금흐름,"150,160,341,163","212,263,274,143","370,671,137,231",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            임대보증금의 증가,"-100,020,900","380,032,000","-285,438,400",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            비지배지분의 순증감,"6,531,408,656","-3,285,335,323","248,455,783",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            차입금의 순증감,"152,922,390,194","7,644,659,797","86,089,868,799",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            발행사채의 순증감,"247,653,311,781","68,867,509,611","416,200,000,000",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            환매조건부채권매도의 순증감,"-346,339,101,398","207,054,558,927","-115,661,299,112",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            콜머니의 순증감,"100,000,000,000","-40,000,000,000",0,
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            배당금의 지급,"7,333,812,880","21,248,645,760","12,964,666,700",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            리스부채의 원금상환액,"3,173,834,290","2,854,524,099","2,955,783,139",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            자기주식의 증가,0,"-4,294,981,010",0,
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,         투자활동순현금흐름,"-64,732,636,453","-13,857,171,635","-22,749,548,313",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            보증금의 감소,"587,217,736","483,000,000","473,159,242",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            보증금의 증가,"54,046,700","591,384,524","1,450,000,000",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            기타포괄손익-공정가치측정금융자산의취득,"60,289,447,545","2,500,000,000",0,
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            연결범위변동 등으로 인한 현금 유출입,"-2,634,984,702","2,813,321,846","-3,534,368,760",
현금흐름표,016610,DB금융투자,유가증권시장상장법인,661,금융 지원 서비스업,KRW,            무형자산의 처분,0,"509,800,000","1,400,000,000",
