재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"7,435,162,925,037","5,587,763,904,668","4,942,980,786,226",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),"-44,611,340,120","110,608,323,715",0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"7,390,551,584,917","5,698,372,228,383","4,942,980,786,226",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,"276,199,957,400","210,152,141,500","132,095,631,800",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,"-463,178,571",0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 총손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  유형자산재평가잉여금,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  특별계정기타포괄손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  매도가능금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  만기보유금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  재보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               당기순이익(손실),"1,536,745,952,688","1,946,942,838,154","776,878,750,242",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         자본총계,"8,650,634,401,634","7,435,162,925,037","5,587,763,904,668",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"35,400,000,000","35,400,000,000","35,400,000,000",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"35,400,000,000","35,400,000,000","35,400,000,000",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 총손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  유형자산재평가잉여금,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  특별계정기타포괄손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  매도가능금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  만기보유금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  재보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               당기순이익(손실),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         자본총계,"35,400,000,000","35,400,000,000","35,400,000,000",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"37,912,781,518","37,912,781,518","37,912,781,518",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"37,912,781,518","37,912,781,518","37,912,781,518",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 총손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  유형자산재평가잉여금,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  특별계정기타포괄손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  매도가능금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  만기보유금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  재보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               당기순이익(손실),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         자본총계,"37,912,781,518","37,912,781,518","37,912,781,518",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"-152,492,009,860","-152,492,009,860","-152,492,009,860",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"-152,492,009,860","-152,492,009,860","-152,492,009,860",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 총손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  유형자산재평가잉여금,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  특별계정기타포괄손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  매도가능금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  만기보유금융상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  현금흐름위험회피파생상품평가손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  해외사업환산손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  재보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  보험계약자산(부채)순금융손익,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               당기순이익(손실),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         자본총계,"-152,492,009,860","-152,492,009,860","-152,492,009,860",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"1,867,440,203,082","740,067,915,934","1,200,278,224,935",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),"-1,727,598,866,937","66,073,795,182",0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"139,841,336,145","806,141,711,116","1,200,278,224,935",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,"463,178,571",0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 총손익,"957,440,688,250",0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  유형자산재평가잉여금,"895,845,076","1,601,335,968","-701,397,598",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  특별계정기타포괄손익,0,0,"-74,944,511,348",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  매도가능금융상품평가손익,0,"-1,866,554,670,246","-558,871,277,906",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  만기보유금융상품평가손익,0,"-105,059,532,067","183,394,162,185",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  현금흐름위험회피파생상품평가손익,"82,037,412,347","-47,556,046,380","-11,501,432,290",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  해외사업환산손익,"-1,302,318,850","38,789,385,610","9,222,193,110",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  재보험계약자산(부채)순금융손익,"20,429,984,948","-25,868,417,166",0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  확정급여제도의재측정요소,"-28,167,176,781","16,992,824,682","-6,808,045,154",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  보험계약자산(부채)순금융손익,"-1,067,544,104,178","3,048,953,611,565",0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               당기순이익(손실),0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         자본총계,"104,094,845,528","1,867,440,203,082","740,067,915,934",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         기초자본,"9,223,423,899,777","6,248,652,592,260","6,064,079,782,819",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         회계정책변경에 따른 증가(감소),"-1,772,210,207,057","176,682,118,897",0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         조정 후 기초자본,"7,451,213,692,720","6,425,334,711,157","6,064,079,782,819",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,               연차배당,"276,199,957,400","210,152,141,500","132,095,631,800",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정지분증권 처분에 따른 대체,0,0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                     기타포괄손익-공정가치측정금융자산관련손익 총손익,"957,440,688,250",0,0,
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  유형자산재평가잉여금,"895,845,076","1,601,335,968","-701,397,598",
자본변동표,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,                  특별계정기타포괄손익,0,0,"-74,944,511,348",
