재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,      투자손익,"592,622,552,302","616,764,614,341","1,528,364,654,608",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         투자영업비용,"3,583,027,864,664","3,844,600,528,540","2,144,901,303,135",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            신용손실충당금 전입액,"99,433,737,304",0,0,
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            보험금융비용,"1,280,228,832,218","1,100,868,091,579",0,
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            상각후원가측정금융상품제거손실,"5,289,212,511",0,0,
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타포괄손익-공정가치측정금융상품관련손실,"52,421,779,363",0,0,
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            당기손익-공정가치측정금융상품관련손실,"222,319,749,486",0,0,
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            파생상품관련비용,"1,209,916,739,336","1,639,039,325,521","1,273,157,098,640",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            기타투자비용,"61,408,999,608","41,383,912,994","375,445,425,488",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            만기보유금융상품관련손실,0,"1,112,901","9,254,207,178",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            부동산관리비,"28,216,780,958","26,549,458,890","17,575,512,826",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            당기손익인식금융상품관련손실,0,"217,710,073,640","6,624,358,273",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            대출채권처분손실,0,"707,095,021","1,163,493,665",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            대손상각비,0,"30,306,450,453","16,400,801,410",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            매도가능금융상품관련손실,0,"162,784,025,986","99,802,598,383",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            외화거래손실,"163,974,987,954","316,789,886,508","153,980,248,599",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            금융부채의 이자비용,"381,226,047,384","230,690,285,819","78,984,780,227",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            재산관리비,"78,590,998,542","77,770,809,228","112,512,778,446",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,         투자영업수익,"4,175,650,416,966","4,461,365,142,881","3,673,265,957,743",
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            상각후원가측정금융상품제거이익,"3,962,411,550",0,0,
손익계산서,005830,DB손해보험,유가증권시장상장법인,651,보험업,KRW,            파생상품관련수익,"584,375,684,360","972,685,660,933","411,804,236,510",
