재무제표종류,종목코드,회사명,시장구분,업종,업종명,통화,항목명,당기,전기,전전기,Unnamed: 15
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"845,729,165,000","845,729,165,000","845,729,165,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권 이익분배금,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채(자산)의 재측정요소,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"845,729,165,000","845,729,165,000","845,729,165,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"498,097,600,000","498,097,600,000","298,851,640,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권 이익분배금,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,"265,068,251,000",0,"199,245,960,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,"149,400,980,000",0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채(자산)의 재측정요소,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"613,764,871,000","498,097,600,000","498,097,600,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"1,560,627,689,565","1,560,627,689,565","1,560,627,689,565",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권 이익분배금,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채(자산)의 재측정요소,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"1,560,627,689,565","1,560,627,689,565","1,560,627,689,565",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"-9,980","-9,980","-9,980",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권 이익분배금,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,"19,978,862,800",0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,"599,020,000",0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채(자산)의 재측정요소,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"-20,577,892,780","-9,980","-9,980",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"-117,117,983","-1,659,854,424","-1,970,354,887",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권 이익분배금,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채(자산)의 재측정요소,"-1,058,739,991","1,542,736,441","310,500,463",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"-1,175,857,974","-117,117,983","-1,659,854,424",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"330,569,043,074","305,219,304,263","245,353,731,609",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,"109,944,790,800","106,561,874,160","65,966,874,480",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권 이익분배금,"22,074,549,997","18,325,000,000","14,850,000,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채(자산)의 재측정요소,0,0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익,"183,076,373,562","150,236,612,971","140,682,447,134",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"381,626,075,839","330,569,043,074","305,219,304,263",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"3,234,906,369,676","3,208,013,894,424","2,948,591,861,307",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,"109,944,790,800","106,561,874,160","65,966,874,480",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권 이익분배금,"22,074,549,997","18,325,000,000","14,850,000,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 취득,"19,978,862,800",0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,"265,068,251,000",0,"199,245,960,000",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,"150,000,000,000",0,0,
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               기타포괄손익,"-1,058,739,991","1,542,736,441","310,500,463",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  순확정급여부채(자산)의 재측정요소,"-1,058,739,991","1,542,736,441","310,500,463",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익,"183,076,373,562","150,236,612,971","140,682,447,134",
자본변동표,139130,DGB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"3,379,994,050,650","3,234,906,369,676","3,208,013,894,424",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         기초자본,"10,000,000,000","10,000,000,000","10,000,000,000",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),0,0,"6,079,704,962",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         자본총계,"10,000,000,000","10,000,000,000","10,000,000,000",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         기초자본,"882,694,438","189,904,438",0,
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,               주식기준보상거래에 따른 증가(감소),"677,605,562","692,790,000",0,
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         자본총계,"1,560,300,000","882,694,438","189,904,438",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         기초자본,"37,998,212,613","30,526,408,505","24,446,703,543",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),"8,880,952,160","7,471,803,658",0,
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         자본총계,"46,879,164,323","37,998,212,613","30,526,408,505",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         기초자본,"48,880,906,601","40,716,312,943","34,446,703,543",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,               주식기준보상거래에 따른 증가(감소),0,"692,790,000",0,
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),"8,880,952,160","7,471,803,658","6,079,704,962",
자본변동표,440290,HB인베스트먼트,코스닥시장상장법인,649,기타 금융업,KRW,         자본총계,"58,439,464,323","48,880,906,601","40,716,312,943",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"984,914,000,000","984,914,000,000","984,914,000,000",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 처분 및 발행,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               중간배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"984,914,000,000","984,914,000,000","984,914,000,000",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"403,000,000,000","403,000,000,000","403,000,000,000",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 처분 및 발행,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               중간배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,"150,000,000,000",0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,"-148,000,000,000",0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"405,000,000,000","403,000,000,000","403,000,000,000",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"476,477,000,000","476,477,000,000","476,477,000,000",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 처분 및 발행,"100,000,000",0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               중간배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,"-513,000,000",0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  확정급여제도의재측정요소,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               당기순이익(손실),0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         자본총계,"476,064,000,000","476,477,000,000","476,477,000,000",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,         기초자본,"-15,282,000,000","-15,282,000,000","-15,282,000,000",
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               연차배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,                  자기주식의 처분 및 발행,"-29,765,000,000",0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               중간배당,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권발행,0,0,0,
자본변동표,175330,JB금융지주,유가증권시장상장법인,649,기타 금융업,KRW,               신종자본증권상환,0,0,0,
